Chopin,Ballades, Piano Concerto No. 2,"['naïve', 'naïve', 'MDR-Studio, Augustusplatz, Leipzig', 'Semperoper', 'MPO', 'Frédéric Chopin', 'Lynn Goldsmith', 'Didier Martin', 'Mathias Metzner', 'Matthias Sachers', 'Tobias Niederschlag', 'Charles Johnston', 'Elisabeth Rothmund', 'Gabriele Franz', 'Matthias Creutziger', 'Lise de la Salle', 'Mitteldeutscher Rundfunk', 'Bernhard Güttler']"
Anne Sofie Von Otter,Love Songs,"['Thomas Dappelo', 'Ivan Hewett', 'Richard Dumas', 'Brad Mehldau', 'Jean-Pierre Loisil', 'Edgar Lips', 'Jean Roujon', 'Gabriele Franz', 'Anne Sofie Von Otter']"
Shu-Bi-Dua,Shu-Bi-Dua 7,"['Kim Daugaard', 'Morten Langebæk', 'Bosse Hall Christensen', 'Michael Hardinger', 'Claus Asmussen', 'Jens Tage Nielsen', 'Ivar Finsen', 'Gorm Valentin', 'Shu-Bi-Dua', 'Michael Bundesen']"
Peter Abrahamsen,Dag Efter Dag,"[]"
Paolo Pagnani,Heaven,"['Martina Mollo', 'Paolo Pagnani', 'Paolo Rescigno', 'Paolo Rescigno', 'Giovanna Iorio', 'Martina Mollo', 'Raffaele Sorrentino', 'Carmine Marigliano', 'Riccardo Prencipe', 'Domenico Monda', 'Walter Roncucci', 'Paolo Rescigno', 'Nicola Alesini', 'Gianfranco Conzo', 'Nicoletta Rosellini', 'Paolo Liggeri', 'Paolo Pagnani']"
John Tavener,Ikon Of Light / Funeral Ikos / Carol: The Lamb,"['Peter Phillips (2)', 'Francis Steele', 'Jeremy Birchall', 'Jeremy White', 'Peter Harvey', 'The Tallis Scholars', 'John Tavener', 'David Cordier', 'Robert Harre-Jones', 'Mr. Bear (2)', 'Steve C. Smith', 'Alison Gough', 'Alison Stamp', 'Deborah Roberts', 'Frances Jackson (2)', 'Ruth Duncan', 'Sally Dunkley', 'Charles Daniels (2)', 'Mark Padmore', 'Nicolas Robertson', 'Rufus Müller']"
Paolo Pagnani,Tempo Immaginato,"[]"
Sylvia de Leur,Daar Heb Je Haar Weer,"['MC Studio', 'Ad Kraamer', 'Dick v/d Meer']"
Various,Lords Of Dogtown (Music From The Motion Picture),"['Geffen Records', 'Geffen Records', 'Tristar Pictures, Inc.', 'Columbia Pictures Industries, Inc.', 'Universal', 'Catherine Hardwicke', 'Bob Badami', 'Kelly Curtis', 'Lia Vollack', 'Paul Kremen', 'Liza Richardson']"
The Collapsable Hearts Club,Easy Street,"[]"
Danny Elfman,The Girl On The Train (Original Motion Picture Soundtrack),"['Blake Hinson', 'Bradley Aikman', 'Ian Walker', 'Jacqui Danilow', 'Jeremy McCoy', 'Marji Danilow', 'Pawel Knapik', 'Rachel Calin', 'Alan Stepansky', 'Andrew Janss', 'Caitlin Sullivan', 'David Heiss', 'Jules King', 'Mary Wooten', 'Maureen McDermott', 'Mina Smith', 'Sarah Seiver', 'Danny Elfman', 'Pete Anthony', 'Sandra Park', 'Gina Zimmitti', 'Mark Cavell', 'Melisa McGregor', "Joe D'Ambrosio", 'Bill Abbott', 'Nic Ratner', 'David Channing', 'Lawrence Manchester', 'Noah Scot Snyder', 'Grace Paradise', 'Patricia Sullivan', 'Ryan Hopkins', 'Melissa Karaban', 'Mike Hurwitz', 'David Slonaker', 'Edgardo Simone', 'Steve Bartek', 'Marc Mann', 'Steve Bateman (3)', 'TJ Lindgren', 'Klara Korytowska', 'Michael Tuller', 'Adrienne Somerville', 'Alexis Sykes', 'Calvin Wiersma', 'Celia Hatton', 'Junah Chung', 'Mary Hammann', 'Nikki Federman', 'Robert Rinehart', 'Shmuel Katz', 'Vivek Kamath', 'Will Frampton', 'Angela Lee (2)', 'Ann Lehmann', 'Anna Rabinova', 'Annaliesa Place', 'Catherine Sim', 'Cenovia Cummins', 'David Southorn', 'Elizabeth Lim', 'Emily Popham', 'Emma Sutton', 'Fiona Simon', 'Henry Wang', 'Jeanine Wynton', 'Joanna Maurer', 'Karen Marx', 'Katherine Fong', 'Krzysztof Kuznik', 'Lisa Kim', 'Lisa Lee (11)', 'Matt Lehmann', 'Miran Kim (2)', 'Peter Bahng', 'Ragga Petursdottir', 'Sein Ryu', 'Shan Jiang', 'Sophia Kessinger', 'Suzanne Ornstein', 'Tallie Brunfelt', 'Petra Haden']"
Wayne Shorter,Emanon,"['Blue Note Records Inc.', 'Blue Note Records', 'Wayne Shorter', 'Wayne Shorter', 'UMG Recordings, Inc.', 'Avatar Studios', "Danilo's Jazz Club", 'Barbican', 'Studio Orange, Columbus OH', 'AcousTech Music Productions', 'Battery Mastering Studios', 'Blue Note Records', 'CDA ImPressing Solutions, USA', 'CDA ImPressing Solutions, USA', 'CDA ImPressing Solutions, USA', 'CDA ImPressing Solutions, USA', 'Meat And Potatoes, Inc.', 'Imua Music', 'Kobalt Songs Music Publishing', 'Blue Note Records', 'Don Was', 'Todd Gallopo', 'Tomo Muscionico', 'John Patitucci', 'Frank Morelli', 'Marc Goldberg', 'Eric Bartlett', 'James Wilson (14)', 'Jonathan Spitz', 'Melissa Meell', 'Alan Kay', 'Alicia Lee', 'Wayne Shorter', 'Richard Rood', 'Todd Gallopo', 'Donald Palma', 'Jordan Frazier', 'Brian Blade', 'Blue Note Records', 'Jeff Ciampa (2)', 'Giulio Jimenez', 'David Rosenspire', 'Gabriel Fonseca', 'Giulio Jimenez', 'Vicente Rios Silvestre', 'Bob Malory', 'Tim Marchiafava', 'The Wayne Shorter Quartet', 'Scott Southard', 'Tom Korkidis', 'Elizabeth Mann', 'Susan Palma Nidel', 'Julie Landsman', 'Stewart Rose', 'Randy DuBurke', 'BG', 'Frank Morelli', 'Eric Bartlett', 'Alan Kay', 'Donald Palma', 'Susan Palma Nidel', 'Stewart Rose', 'James Austin Smith', 'Louis Hanzlik', 'Dov Scheindlin', 'Calvin Wiersma', 'Esperanza Spalding', 'Mark Wilder', 'Rob Griffin (3)', 'Alexandra Knoll', 'James Austin Smith', 'Orpheus Chamber Orchestra', 'Dorsay Alavi', 'Danilo Perez', 'Don Was', 'Wayne Shorter', 'Rob Griffin (3)', 'Todd Whitelock', 'Rob Griffin (3)', 'Wayne Shorter', 'Maya Gunji', 'Michael Powell (7)', 'Carl Albach', 'Louis Hanzlik', 'Daniel Panner', 'Dov Scheindlin', 'Mark Holloway (3)', 'Nardo Poy', 'Joanna Jenner', 'Laura Frautschi', 'Martha Caplin', 'Renee Jolles', 'Richard Rood', 'Sophia Kessinger', 'Adela Pena', 'Calvin Wiersma', 'Eriko Sato', 'Ronnie Bauch', 'Monica Sly', 'Wayne Shorter']"
Various,Uncompromising Expression,"['Blue Note Records Limited', 'Blue Note Records Limited', 'Blue Note Records', 'José James Music, Inc', 'Gregory Porter', 'Second Floor Music', 'Helene Blue Musique Ltd.', 'Imagem Music LLC', 'Songs Of SMP', 'Wb Music Corp.', 'Universal-MCA Music Publishing', 'MPL Music Publishing, Inc.', 'Sony/ATV Harmony', 'Embassy Music Corp.', 'Consolidated Music Publishers', 'Thelonious Music Corporation', 'Music Sales Corp.', 'EMI Unart Catalog Inc.', 'Jewel Music Publishing Co., Inc.', 'Sony/ATV Tunes LLC', 'Hal Leonard Corporation', 'Copyright Control', 'Ecaroh Music Inc.', 'Buhania Music', 'Cherry Lane Music Publishing Company Inc.', 'Patti Washington Music', 'Shapiro Bernstein', 'Warner Bros. Music', 'Contemporary Music (2)', 'Screen Gems-EMI Music Inc.', 'Tempo Music Inc.', 'Jowcol Music', 'Range Road Music, Inc.', 'Regent Music Corp.', 'Forshay Music', 'Hill & Range Songs', 'Grow Your Own Music', 'EMI Feist Catalog, Inc.', 'Warner-Tamerlane Publishing Corp.', 'Songs of Universal, Inc.', 'Edmy Music', 'Intersong USA, Inc.', 'Elgy Music', 'BMG Platinum Songs', 'Almo Music Corp.', 'Universal - Songs Of Polygram International, Inc.', 'Probnoblem Music', 'EMI April Music Inc.', 'Hancock Music Company', 'EMI Blackwood Music Inc.', 'Universal Music Corp.', 'CMI America', 'Irving Music, Inc.', 'Sony/ATV Songs LLC', 'EMI Virgin Songs, Inc.', 'Murky Slough Music', 'José James Music, Inc', 'Downtown DMP Songs', 'Lev-A-Tunes', 'Golden Slipper Publishing', 'EDC, Germany', 'EDC, Germany', 'EDC, Germany', 'EDC, Germany', 'EDC, Germany', 'WMGM Studios', 'Reeves Sound Studios', 'WOR Studios', 'Apex Studios, New York', 'Van Gelder Studio, Hackensack, New Jersey', 'Birdland', 'Manhattan Towers', 'Van Gelder Studio, Englewood Cliffs, New Jersey', 'The Sound Factory', 'Angel City Sound', 'Mediasound', 'The Aquarius Theatre, Hollywood', "Mama Jo's", 'Sound On Sound, New York', 'Sorcerer Sound', 'Allaire Studios', 'The Magic Shop', 'Noise New York', 'Brooklyn Recording', 'Universal Tape Library', 'Matt Read', 'Richard Havers', 'Tim Breach', 'Darren Evans (2)', 'Leore Greene', 'Liam Lydon', 'Patti Taylor', 'Richard Havers', 'Tim Breach', 'Faye Fanneran']"
Derrick Hodge,Live Today,"['Vincent Bennett (2)', 'Don Was', 'Steve Cook (12)', 'Stephanie Darden', 'Chris Galliano', 'Gordon H Jee', 'Bob Donnelly', 'Second Son Produtions', 'Shanieka D. Brooks', 'Chris Athens', 'Jon Smeltz', 'Chris Baldwin (2)', 'Derrick Hodge', 'Cem Kurosman', 'Andy Taub', 'Steve McKie']"
Carter Burwell,True Grit,"['Jeff Carney (2)', 'Kurt Muroki', 'Marji Danilow', 'Martin Wind', 'Nicholas Walker (3)', 'Shawn Conley', 'Harry Searing', 'Marc Goldberg', 'Alan Stepansky', 'Bruce Wang', 'Jerry Grossman', 'Mary Wooten', 'Maureen McDermott', 'Melissa Meell', 'Pitnarry Shin', 'Roberta Cooper', 'Dean LeBlanc', 'Steve Williamson (3)', 'Sandra Park', 'Jason Richmond', 'Tony Finno', 'Mick Gormaley', 'Todd Kasow', 'Lawrence Manchester', 'Diva Goodfriend-Koven', 'Nadine Asin', 'Victoria Drake', 'Anne Scharer', 'Barbara Currie', 'Javier Gandara', 'Michelle Baker', 'Bob Ludwig', 'Michael Farrow', 'Pedro Diaz', 'Rich Dallesio', 'Sonny Kompanek', 'Dean Parker', 'Randy Spendlove', 'Benjamin Herman (2)', 'Erik Charlston (2)', 'Gordon Gottlieb', 'Jim Beard', 'Carter Burwell', 'Demian Austin', 'Michael Davis', 'Paul Pollard', 'David Krauss (2)', 'Jim Ross', 'Ken DeCarlo', 'Kyle Turner (4)', 'Alissa Smith', 'Calvin Wiersma', 'Christof Huebner', 'Daniel Panner', 'Danielle Farina', 'Karen Dreyfus', 'Michael Roth (3)', 'Shmuel Katz', 'Conway Kuo', 'Elizabeth Lim', 'Ellen Payne', 'Emily Popham', 'Jennifer Kim (2)', 'Joanna Maurer', 'Joyce Hammann', 'Karen Karlsrud', 'Matt Lehmann', 'Ming Hsin', 'Misa Iwama', 'Nancy McAlhany', 'Nate Robinson', 'Peter Bahng', 'Pico Alt', 'Ragga Petursdottir', 'Saeka Matsuyama', 'Sophia Kessinger', 'Todd Phillips (4)', 'Tom Carney', 'Yurika Mok']"
Various,Osfest '97 - Osječki Festival Zabavne Glazbe,"['Studio R-11 HRT', 'HRT Orfej', 'Branimir Knežević', 'Nenad Martić', 'Andrej Štengl', 'Stanislav Mlinar', 'Krešimir Banek']"
Shostakovich,Schnittke | Shostakovich,"['MPO', 'Naïve', 'Éric Larrayadieu', 'Naïve', 'Hannelore Guittet', 'Victor Laugier', 'Hannelore Guittet', 'Eric Larrayadieu', 'Nicolas Bartholomée', 'Antoine Tamestit']"
Daniel Hope,Belle Epoque,"['Deutsche Grammophon GmbH', 'Deutsche Grammophon GmbH', 'Teldex Studio, Berlin', 'Universal Edition', 'Belmont Music Publishers', 'Éditions Max Eschig', 'Editura Muzicală', 'Carl Fischer', 'Jochen Rudelt', 'Anna Tyka Nyffenegger', 'Nicola Mosca', 'Silvia Rohner Geiser', 'Harald Reiter', 'Fred Münzmaier', 'Ivo Schmid', 'Seon-Deok Baik', 'Tobias Lehmann', 'Christian Badzura', 'Daniel Hope', 'Jane Berthe', 'James Jolly', 'Daniel Hope', 'Zürcher Kammerorchester', 'Inge Prader', 'Simon Crawford-Phillips', 'Anusch Alimirzaie', 'Christoph Claßen', 'Lars Hoffmann (4)', 'Frauke Tometten Molino', 'Janka Szomor-Mekis', 'Pierre Tissonnier', 'Ryszard Groblewski', 'Daniel Hope', 'Inès Morin', 'Jane Karsko', 'Kio Seiler', 'Willie Zimmermann (2)', 'Donat Nussbaumer', 'Anna Tchinaeva', 'Arlette Meier-Hock', 'Daria Zappa', 'Silviya Savova-Hartkamp', 'Tanja Sonc']"
Humperdinck,Hänsel Und Gretel (Highlights),"['Anne Sofie Von Otter', 'Andreas Schmidt (2)', 'Tölzer Knabenchor', 'Jeffrey Tate', 'Adelheid Wette', 'Hanna Schwarz', 'Marjana Lipovšek', 'Symphonie-Orchester Des Bayerischen Rundfunks', 'Eva Lind', 'Barbara Bonney', 'Barbara Hendricks']"
Michael Bundesen,White Christmas,"['Elap Music A/S', 'Svend Skipper']"
Shu-Bi-Dua,Rap Jul / Det Kimer Nu Til Julefest,"['Rosenborg Studio', 'F', 'Per Stan']"
Corde Oblique,Back Through The Liquid Mirror,"['Splash Recording Studio', 'Splash Recording Studio', 'Herbert Starek', 'Umberto Lepore', 'Riccardo Prencipe', 'Alessio Sica', 'Corrado Taglialatela', 'Massimo Aluzzi', 'Salvio Vassallo', 'Gerald Krauser', 'Paolo Liggeri', 'Luigi Rubino', 'Massimo Aluzzi', 'Andrea Cutillo', 'Edo Notarloberti', 'Annalisa Madonna']"
Purcell,Awake, Sweet Love (English Lute Songs By Purcell And Dowland),"["St Andrew's Church, Toddington", 'ASV Ltd.', 'Peter Holman', 'John Taylor (13)']"
Clemens Non Papa,Missa Pastores Quidnam Vidistis,"['Caroline Trevor', 'Robert Harre-Jones', 'Hugo Van Der Goes', 'Donald Greig', 'Francis Steele', 'The Tallis Scholars', 'Clemens Non Papa', 'Peter Phillips (2)', 'Mike Clements', 'Steve C. Smith', 'Deborah Roberts', 'Ruth Holton (2)', 'Sally Dunkley', 'Tessa Bonner', 'Charles Daniels (2)', 'Nicolas Robertson']"
Various,De Zestien Beste Zeemansliedjes,"['Phonodisc B.V.', 'Phonodisc B.V.']"
Daniele Luppi,Fashion Party Remixes,"['Belmondo Music, LLC', 'Warner Strategic Marketing', 'Warner Strategic Marketing', 'Warner Strategic Marketing', 'Liza Richardson', 'Daniele Luppi']"
Garbage,One Mile High... Live,"['Eagle Rock Entertainment', 'Garbage Unlimited', 'Eagle Rock Entertainment Ltd.', 'Optical Experts Manufacturing', 'Ogden Theater', 'Deadarm Music', 'Vibecrusher Music', 'Kobalt Music Publishing America Inc.', 'Claire Higgins', 'Mark Fossitt', 'James McAllister (3)', 'Butch Vig', 'Evan Haiman', 'Geoff Kempin', 'Terry Shand (3)', 'Matt Friedman', 'Erica Ferrero', 'Beth Klepper', 'Duke Erikson', 'Steve Marker', 'Jason Finestone', 'Rebecca Bradshaw', 'Adrienne Uselman', 'Darren Wolf (2)', 'Paul Kremen', 'Robert Hayden (2)', 'Eric Avery', 'Alex Crick', 'Christopher Nelson', 'Nathan Iverson', 'Caitlin Ackelson', 'Michael Souder', 'Shirley Manson', 'Bryan Vig', 'Doug Erickson', 'Shirley Ann Manson', 'Steve Marker']"
Garbage,Not Your Kind Of People,"['Jeri Heiden', 'Ryan Corey', 'Eric Avery', 'Justin Meldal-Johnsen', 'Matt Chamberlain', 'Mike Fasano', 'Steve Marker', 'Duke Erikson', 'Paul Kremen', 'Emily Lazar', 'Joe LaPorta', 'Butch Vig', 'Billy Bush', 'Autumn DeWilde', 'Shirley Manson', 'Garbage']"
Puddle Of Mudd,Re:(Disc)Overed,"['Arms Division', 'MRI Distribution', 'Disc Makers', 'Bomb Shelter, Los Angeles', 'Bomb Shelter, Los Angeles', 'Universal Mastering Studios', 'Cheeba Productions', 'ABKCO Music, Inc.', 'Broken Fiddle Music', 'Wixen Publishing', 'J. Albert & Son Pty. Ltd.', 'J. Albert & Son (USA) Inc.', 'Carlin America, Inc.', 'Gone Gator Music', 'Wixen Music Publishing, Inc.', 'Wild Gator Music', 'GSO Business Management', 'Rooster Jim Music Co.', 'Edward Y Curtis', 'Cotillion Music, Inc.', 'Warner/Chappell Music, Inc.', 'Sailor Music', 'Songs Of The Knight', 'Spirit Two Music Inc.', 'Universal - Songs Of Polygram International, Inc.', "Catherine's Peak Music", 'Blue Mountain Music Ltd.', 'Wb Music Corp.', 'Superhype Publishing Inc.', 'Wow And Flutter Music', 'Jess S Morgan & Co, Inc.', 'Home Made Music', 'Belkin Productions', 'Songs of Universal, Inc.', 'Danny Wimmer', 'Pete Rogers (3)', 'Craig Howell', 'Gia Ciambotti', 'Kim Yarbrough', 'Doug Ardito', 'Corey Britz', 'Dan Devita', 'Ron Opaleski', 'TKO (8)', 'William Morris Endeavor', 'Del Williams', 'Gary Spivack', 'George Cappellini', 'Jeff Bowders', 'Mike Gerlach', 'Navon Weisberg', 'Tim Harkins', 'Jared Hirshland', 'Danny Wimmer', 'Paul Phillips (3)', 'Justin Derrico', 'Johnny Rossa (2)', 'Paul Phillips (3)', 'Jeffrey Koenig', 'Mike McKoy', 'Serling, Rooks, Ferrara, McKoy & Worob', 'Paul', 'Puddle', 'Wes', 'Arms Division', 'Danny Wimmer', 'Larry Einbund', 'Linda Lapetino', 'Provident Financial Management', 'Darren Wolf (2)', 'Paul Kremen', 'MRI', 'Missi Callazzo', 'Nick Hughes', 'Chad Martel', 'Masa Inoue', 'Bill Appleberry', 'Bill Appleberry', 'Keith Hagan', 'SKH Music', 'Wes Scantlin']"
Mozart,Mozart 225: The New Complete Edition,"['Ulrich Leisinger', 'Cliff Eisen', 'Nicholas Kenyon', 'Paul Moseley', 'Esha Glen', 'Joanne Baines', "Niall O'Rourke", 'Andrew Dalton (3)', 'Mat Bend', 'WLP Ltd.', 'Alexander Van Ingen', 'A. Peter Brown', 'Alec Hyatt King', 'Alfred Beaujean', 'Anna Amalie Abert', 'David Wyn Jones', 'Erik Smith', 'Gabriele Ramsauer', 'Gerd Uekermann', 'Gottfried Kraus', 'Jessica Waldoff', 'John A. Rice', 'John Warrack', 'Julian Rushton', 'Lewis Lockwood', 'Mary Hunter (2)', 'Michel Noiray', 'Nicholas Mathew', 'Peter Branscombe', 'Philip Wilby', 'Reinhard Lüthje', 'Richard Wigmore', 'Robin Golding', 'Siegfried Saak', 'Stanley Sadie', 'Thomas Irvine', 'Tim Carter (5)', 'William Kinderman', 'Chris Wood (17)', 'Mary Adams', 'Raphaël Taylor', 'Richard Evidon', 'Robert Jordan (2)', 'Stewart Spencer', 'Barry Holden', 'Jennifer Irving', 'Linda Lee (12)', 'Christine Gough', 'Emma Shalless', 'Faye Fanneran', 'Michelle Noble', 'Craig Thompson (2)', 'Ian Watson (3)', 'Jenni Whiteside', 'Paschal Byrne', 'Arabella Cooper Maddocks', 'Edward Weston (2)']"
Jeff Bradshaw,Jeff Bradshaw & Friends - Home: One Special Night At The Kimmel Center,"['Thaddaeus Tribbett', 'RaRe Valverde', 'Trina Broussard', 'Valvin Roane', 'Joseph Hallman', 'Lorien Babajian', 'Rashid Williams', 'Michael Comstock', 'Jon Smeltz', 'Kenneth Nash (2)', 'Robert Glasper', 'Clay Sears', 'Parris Bowens', 'Artists First, Inc.', 'Melody Forrester, Esq.', 'David Darlington', 'Vidal Davis', 'Aaron Draper', 'Whitney Thomas', 'Mark Byers (2)', 'Jeff Bradshaw', 'Michael Burton (2)', 'Aaron "Goody" Goode', 'Matt Cappy', 'Petula Perdikis', 'Robin Massie-Pighee', 'Yumi Oshima', 'Anita Boyer (2)', 'Laura Earley', 'Michelle Bishop', 'Rachael Mathey', 'Alexandra Cutler-Fetkewicz']"
Daniel Pemberton,Ocean's 8 (Original Motion Picture Soundtrack),"['WaterTower Music', 'Warner Bros. Entertainment Inc.', 'Village Roadshow Films North America Inc.', 'Village Roadshow Films (BVI) Limited', 'Sony Music Entertainment', 'Sony Music Entertainment', 'Sony DADC', 'Power Station', 'Electric Lady Studios', 'Abbey Road Studios', 'Abbey Road Studios', 'Warner-Olive Music, LLC', 'Edwin H. Morris & Co.', 'MPL Music Publishing, Inc.', 'Pat2Productions', 'Palace Music Co. Ltd.', 'Chappell Music Ltd.', 'Sandeep Sriram', 'Jerry Grossman', 'Joel Noyes', 'Sophie Shao', 'Daniel Pemberton', 'Sandra Park', 'Andrew Soto', 'Chris Duschene', 'Tony Finno', 'John Finklea', 'Katrina Schiller', 'Ken Karman', 'Nevin Seus', 'Todd Kasow', 'Matt Mysko', 'Paul Pritchard (2)', 'Zach Brown (2)', 'Fernando Loderio', 'Gloria Kaba', 'Aaron Heick', 'Dave Riekenberg', 'James Genus', 'Shahzad Ismaily', 'Tim Lefebvre', 'Kenny Wollesen', 'Leo Abrahams', 'Marc Copeley', 'Matt Beck', 'Daniel Pemberton', 'Henry Hey', 'Robert Burger', 'Rob Schwimmer', 'Sam OKell', 'Wilson Torres (2)', 'Erik Charlston (2)', 'Tori Drake', 'Jason Linn', 'Amanda Narkis', 'Darren Higman', 'Paul Broucek', 'Lisa Margolis', 'Alex Wharton', 'Andrew Skeet', 'Cyro Baptista', 'Erik Charlston (2)', 'Jamey Haddad', 'Wilson Torres (2)', 'Daniel Pemberton', 'Sam OKell', 'John Finklea', 'Katrina Schiller', 'Ken Karman', 'Nevin Seus', 'Todd Kasow', 'Devoe Yates', 'Gabe Hilfer', 'Andy Snitzer', 'Charlie Pillow', 'Chris Olness', 'Jeff Nelson (3)', 'Joe Fiedler', 'Ryan Keberle', 'Jon Owens', 'Tony Kadleck', 'Maurycy Banaszek', 'Michael Roth (3)', 'Shmuel Katz', 'David Southorn', 'Emily Popham', 'Joyce Hammann', 'Katherine Fong', 'Lisa Kim', 'Minyoung Baik', 'Peter Bahng', 'Sharon Yamada', 'Suzanne Ornstein', 'Yurika Mok']"
Big Band HRT-a,Doživjeti Glazbu: Big Band HRT-a I Solisti 2001/2002,"['GZ Digital Media', 'HRT - Hrvatska Radiotelevizija', 'Bahrija Golubović', 'Zoran Brajša', 'Andrej Štengl', 'Mr. Boris Vučković', 'Mirko Galić', 'Arsen Ereš', 'Marin Margitić', 'Saša Wozdecky', 'Mladen Baraković', 'Lojze Krajnčan', 'Silvije Glojnarić', 'Borna Šercar', 'Amir Altić Ml.', 'Krešimir Banek', 'Milovan Macanović', 'Milivoj Majdak', 'Julije Njikoš', 'Bahrija Golubović', 'Fran Potočnjak', 'Dubravko Stojsavljević', 'Goran Brčić', 'Zoran Markulj', 'Bachrach & Krištofić', 'Zlatko Dvoržak', 'Boris Ciglenečki', 'Zlatko Dvoržak', 'Saša Nestorović', 'Željko Kovačević', 'Hrvoje Brajer', 'Ivica Potočnjak', 'Zlatko Strčić', 'Zvonimir Košak', 'Ante Dropuljić', 'Antonio Geček', 'Davor Križić', 'Ladislav Fidri']"
Johann Sebastian Bach,Suites Anglaises,"['Koichiro Hattori', 'Alix Dermigny', 'Christophe Rousset', 'Christophe Rousset', 'Eric Larrayadieu', 'Nicolas Bartholomée']"
J.J. Froberger,Suites de Clavecin & Toccatas,"['Johann Jakob Froberger', 'Christophe Rousset', 'Bruce Gustafson (2)', 'Eric Larrayadieu']"
Carreras,A Tribute To Operetta: A Franz Lehar Gala,"['Deutsche Grammophon GmbH', 'Deutsche Grammophon GmbH', 'Glocken-Verlag', 'Universal Classics Group', 'BMG Direct', 'Universal Classics Group', 'Thomas Hampson', 'Carl Zeller', 'Emmerich Kalman', 'Franz Lehár', 'Marcello Viotti', 'Budapester Philharmonic', 'Andrea Rost', 'Eva Lind', 'José Carreras', 'Placido Domingo']"
Hanne Uldal,Det Er Her, Det Er Nu,"[]"
Moirana,Loners & Lovers + Second Sight,"['Nils Henriksen', 'Ken Gudman', 'Freddy Hansson', 'Per Stan', 'Peder Kragerup', 'Thorkild Nielsen', 'Michael Friis', 'John Fowlie', 'Ole Prehn', 'John Bauer (3)', 'Ivar Finsen', 'John Ovesen', 'Hans Lauridsen', 'Casper (18)', "Culpeper's Orchard", 'Cy Nicklin']"
Pino Ciccarelli,Canzoni Lievi Per Anime Randagie,"[]"
Edo Notarloberti,Silent Prayers,"[]"
Biber,Requiem,"['Philip Pickett', 'David Roblou', 'David Smart', 'Michael George (3)', 'Paula Chateauneuf', 'Tom Finucane', 'Heinrich Ignaz Franz Biber', 'Christopher Robson', 'Melchior Küsell', 'Keith McGowan', 'Sally Drew', 'Jonathan Stokes', 'Simon Eadon', 'New London Consort', 'Philippe Danel', 'Katja Lander', 'Janet Waterfield', 'Richard Egarr', 'Hanya Chlala', 'Nick White (4)', 'Christopher Pope', 'David Purser', 'Paul Nieman', 'Stephen Saunders', 'Catherine Bott', 'Tessa Bonner', 'John Mark Ainsley', 'William Carter', 'Alan George', 'Annette Isserlis', 'Chizuko Ishikawa', 'Martin Kelly (3)', 'Marshall Marcus', 'Pavlo Beznosiuk', 'Rachel Podger', 'Peter McCarthy', 'Joanna Levine', 'Mark Levy']"
Vivaldi,Gloria • Ostro Picta / Magnificat,"['Chandos Records Ltd', 'Chandos Records Ltd', 'Church Of St. Jude-on-the-Hill, Hampstead', 'Vicky Langdale', 'Antonio Vivaldi', 'Johann Sebastian Bach', 'Richard Hickox', 'Penny Olymbios', 'Richard Hickox', 'Simon Standage', 'Richard Lee (3)', 'Richard Lee (3)', 'Richard Smoker', 'Collegium Musicum 90', 'Sandro Botticelli', 'Tim Oldham']"
Daniele Luppi,Talisa,"['Sony Music Entertainment UK Limited', 'Sony Music Entertainment UK Limited', 'Sony Music Entertainment']"
Various,We're Glowing...,"[]"
Garbage,EP,"['Mushroom International BV', 'Mushroom International BV', 'BMG (Han Kook) Music Co., Ltd.', 'Sung Eum Records, Inc.', 'Smart Studios', 'Garbage']"
Lily & Madeleine,Canterbury Girls,"['New West Records, LLC', 'New West Records, LLC', 'New West Records', 'The Study, Nashville, TN', 'Sterling Sound', 'Mad Lily Music', 'Bearkiller Music', 'Labrie Music Publishing', 'Big Yellow Dog Music', 'BMG Platinum Songs', 'SST GmbH', 'Noiseland Industries', 'MPO', 'Kim Buie', 'Wilson Zheng', 'High Road Touring', 'Megan Fitchuk', 'Fetzer Design', 'Kr', 'Keith Hagan', 'SKH Music', 'Greg Calbi', 'Lily Jurkiewicz', 'Madeleine Jurkiewicz', 'Fairlight Hubbard', 'Megan Thompson', 'Daniel Tashian', 'Ian Fitchuk', 'Konrad Snyder']"
